id_logu;czas;czas_trwania_sesji;adres_ip;id_systemu
543;20.03.2021 02:34;2127;162.115.36.59;9
544;20.03.2021 18:03;1743;157.206.71.51;13
545;20.03.2021 21:14;1939;13.239.119.79;5
546;21.03.2021 09:47;1798;139.214.235.22;11
547;21.03.2021 11:38;3331;51.56.47.223;1
548;21.03.2021 12:46;836;242.146.184.63;11
549;21.03.2021 16:47;985;157.232.58.36;11
550;22.03.2021 11:44;2224;178.122.122.173;12
551;22.03.2021 11:49;2145;108.29.56.125;11
552;22.03.2021 15:11;2887;144.75.100.180;5
553;22.03.2021 16:45;581;51.56.47.223;10
554;22.03.2021 18:00;2748;55.234.230.127;8
555;22.03.2021 18:13;2657;162.115.36.59;1
556;23.03.2021 00:02;1635;209.39.166.223;8
557;23.03.2021 01:16;2947;102.237.21.112;7
558;23.03.2021 05:07;3343;100.18.207.234;5
559;23.03.2021 12:16;1784;225.214.152.129;1
560;23.03.2021 14:17;996;69.38.74.171;13
561;23.03.2021 18:55;1044;170.222.61.39;9
562;23.03.2021 23:45;643;148.155.168.197;12
563;24.03.2021 03:33;2404;199.239.237.149;5
564;24.03.2021 03:58;2392;219.196.124.10;10
565;24.03.2021 04:18;1773;30.137.46.77;7
566;24.03.2021 08:09;2825;224.227.160.193;5
567;24.03.2021 18:52;2549;183.242.241.39;10
568;24.03.2021 22:52;2258;197.16.98.90;4
569;25.03.2021 02:54;2703;79.88.16.95;4
570;25.03.2021 03:01;152;205.150.203.185;1
571;25.03.2021 03:53;2757;157.60.242.140;6
572;25.03.2021 08:27;168;144.75.100.180;7
573;25.03.2021 09:44;1408;157.232.58.36;9
574;25.03.2021 15:46;2187;170.132.134.211;9
575;26.03.2021 13:10;557;157.123.63.48;9
576;26.03.2021 15:54;2489;43.62.239.125;8
577;26.03.2021 16:33;1306;116.22.134.223;11
578;26.03.2021 20:50;900;209.39.166.223;7
579;26.03.2021 22:22;3508;161.96.243.82;12
580;27.03.2021 05:30;1117;252.158.146.10;11
581;27.03.2021 05:33;2273;152.89.109.127;9
582;27.03.2021 07:37;2370;88.217.181.132;9
583;27.03.2021 14:50;2082;214.71.48.93;1
584;27.03.2021 19:08;3159;139.14.127.71;13
585;27.03.2021 19:31;2207;91.39.227.39;12
586;28.03.2021 04:06;384;38.162.243.217;5
587;28.03.2021 04:27;345;209.39.166.223;11
588;28.03.2021 04:50;2470;101.81.161.142;7
589;28.03.2021 05:48;2028;58.193.62.203;4
590;28.03.2021 07:05;3005;225.214.152.129;2
591;28.03.2021 12:14;1839;236.150.57.240;2
592;28.03.2021 15:57;1357;51.56.47.223;7
593;28.03.2021 19:15;3080;139.214.235.22;13
594;28.03.2021 19:57;3524;201.127.192.12;6
595;29.03.2021 05:09;2951;157.60.242.140;5
596;29.03.2021 07:06;1313;71.210.167.55;7
597;29.03.2021 07:10;439;13.239.119.79;9
598;29.03.2021 07:15;2478;170.132.134.211;11
599;29.03.2021 08:27;1585;236.150.57.240;12
600;29.03.2021 14:46;2985;39.186.111.62;2
601;29.03.2021 17:25;1728;157.206.71.51;9
602;30.03.2021 00:36;1355;157.232.58.36;4
603;30.03.2021 03:12;2283;230.241.94.78;9
604;30.03.2021 06:09;2536;108.29.56.125;5
605;30.03.2021 12:05;2877;159.125.210.101;3
606;30.03.2021 14:53;2364;139.14.127.71;12
607;31.03.2021 05:00;583;201.127.192.12;1
608;31.03.2021 12:39;2448;177.78.42.187;11
609;31.03.2021 13:33;269;136.133.217.210;5
610;31.03.2021 22:44;2971;26.96.86.17;4
611;01.04.2021 00:29;3153;110.11.174.73;3
612;01.04.2021 09:47;3204;222.83.30.151;11
613;01.04.2021 12:37;2926;159.125.210.101;2
614;01.04.2021 17:59;164;157.152.73.162;2
615;02.04.2021 00:08;3494;181.73.157.23;1
616;02.04.2021 03:57;2079;35.74.154.46;9
617;02.04.2021 05:50;1870;236.150.57.240;6
618;02.04.2021 11:16;2534;69.38.74.171;13
619;02.04.2021 13:18;80;157.206.71.51;2
620;02.04.2021 15:53;1843;199.239.237.149;3
621;02.04.2021 23:26;2451;13.239.119.79;9
622;03.04.2021 01:16;2064;108.29.56.125;2
623;03.04.2021 06:31;2016;205.82.164.198;13
624;03.04.2021 08:28;3569;157.232.58.36;11
625;03.04.2021 09:48;18;69.124.98.187;4
626;03.04.2021 10:50;2893;152.89.109.127;2
627;03.04.2021 11:23;1686;47.204.88.176;11
628;03.04.2021 23:31;2200;169.198.44.174;1
629;03.04.2021 23:48;77;119.111.205.208;2
630;04.04.2021 01:02;3383;209.39.166.223;9
631;04.04.2021 02:52;379;51.56.47.223;2
632;04.04.2021 15:41;1804;108.29.56.125;2
633;04.04.2021 18:58;17;219.196.124.10;6
634;04.04.2021 22:20;1152;183.212.138.199;9
635;05.04.2021 02:03;1092;51.56.47.223;1
636;05.04.2021 04:42;1423;139.14.127.71;12
637;05.04.2021 05:01;3072;236.150.57.240;9
638;05.04.2021 07:12;3198;79.88.16.95;8
639;05.04.2021 12:50;3585;69.124.98.187;6
640;05.04.2021 20:23;2760;83.176.116.16;5
641;06.04.2021 00:55;1438;69.38.74.171;11
642;06.04.2021 01:22;1608;125.235.48.114;2
643;06.04.2021 10:52;803;58.193.62.203;4
644;06.04.2021 11:06;2523;125.235.48.114;2
645;06.04.2021 11:54;1713;173.17.122.108;8
646;06.04.2021 16:31;232;170.132.134.211;3
647;06.04.2021 21:31;1076;139.214.235.22;9
648;06.04.2021 21:45;2653;224.227.160.193;3
649;07.04.2021 08:54;1790;164.111.53.197;6
650;07.04.2021 13:47;2171;252.158.146.10;11
651;07.04.2021 14:43;2965;150.78.52.88;12
652;07.04.2021 18:38;1506;183.212.138.199;10
653;07.04.2021 19:23;759;230.241.94.78;13
654;07.04.2021 19:39;707;111.162.101.178;12
655;07.04.2021 21:32;1916;124.85.134.138;9
656;07.04.2021 22:26;2489;177.78.42.187;2
657;08.04.2021 03:57;1534;157.206.71.51;2
658;08.04.2021 04:48;2427;100.18.207.234;9
659;08.04.2021 05:58;3505;236.150.57.240;7
660;08.04.2021 07:02;3563;163.166.168.14;11
661;08.04.2021 08:20;66;152.89.109.127;10
662;08.04.2021 09:29;1514;157.232.58.36;10
663;08.04.2021 14:18;16;17.76.193.26;2
664;08.04.2021 23:42;306;222.83.30.151;10
665;08.04.2021 23:52;2506;79.88.16.95;3
666;09.04.2021 00:49;3144;17.76.193.26;2
667;09.04.2021 01:56;815;12.40.84.180;2
668;09.04.2021 05:03;273;58.193.62.203;8
669;09.04.2021 10:57;3330;222.83.30.151;12
670;09.04.2021 13:52;3558;150.78.52.88;6
671;09.04.2021 14:05;2218;99.245.63.132;4
672;09.04.2021 18:59;2413;177.78.42.187;13
673;09.04.2021 22:53;1965;148.155.168.197;13
674;10.04.2021 06:41;1860;214.71.48.93;11
675;10.04.2021 09:13;3190;69.124.98.187;13
676;10.04.2021 14:40;1668;102.139.90.106;11
677;10.04.2021 15:45;1450;161.96.243.82;6
678;10.04.2021 16:18;2596;217.248.144.22;8
679;10.04.2021 17:13;1215;46.49.93.187;12
680;10.04.2021 20:32;1718;209.39.166.223;8
681;11.04.2021 02:55;592;204.80.195.67;2
682;11.04.2021 05:59;2582;219.196.124.10;8
683;11.04.2021 10:21;3051;150.78.52.88;10
684;11.04.2021 14:22;134;214.71.48.93;1
685;11.04.2021 16:20;281;102.139.90.106;2
686;12.04.2021 05:55;508;35.74.154.46;10
687;12.04.2021 10:12;1953;46.49.93.187;7
688;12.04.2021 10:27;2282;225.214.152.129;11
689;12.04.2021 17:07;286;110.11.174.73;8
690;12.04.2021 21:26;3274;222.236.34.184;10
691;12.04.2021 22:41;1321;83.176.116.16;1
692;13.04.2021 07:52;2621;229.140.250.138;2
693;13.04.2021 16:31;2363;118.80.239.49;12
694;13.04.2021 17:31;1323;111.162.101.178;2
695;13.04.2021 19:13;2516;183.242.241.39;7
696;13.04.2021 23:34;2486;108.29.56.125;10
697;13.04.2021 23:41;2570;181.73.157.23;6
698;14.04.2021 08:24;3323;29.196.174.182;9
699;14.04.2021 10:43;2139;230.241.94.78;6
700;14.04.2021 17:31;2663;144.75.100.180;6
701;14.04.2021 23:56;869;183.212.138.199;3
702;15.04.2021 01:41;29;71.210.167.55;2
703;15.04.2021 02:02;1147;205.82.164.198;10
704;15.04.2021 08:06;1993;18.156.90.244;4
705;15.04.2021 16:45;2432;102.237.21.112;12
706;15.04.2021 18:12;1351;11.143.62.148;7
707;15.04.2021 19:54;1746;12.40.84.180;10
708;16.04.2021 02:09;2922;180.152.29.90;7
709;16.04.2021 10:23;2043;114.187.193.206;8
710;16.04.2021 17:28;2363;119.111.205.208;4
711;16.04.2021 21:20;1653;118.80.239.49;9
712;17.04.2021 03:48;94;155.129.226.229;13
713;17.04.2021 06:37;1723;201.127.192.12;9
714;17.04.2021 16:30;2256;100.18.207.234;5
715;17.04.2021 17:49;3004;199.239.237.149;10
716;17.04.2021 21:22;638;225.214.152.129;6
717;17.04.2021 22:26;3215;69.124.98.187;2
718;18.04.2021 10:51;1361;197.16.98.90;13
719;18.04.2021 19:26;307;236.150.57.240;5
720;18.04.2021 23:27;589;87.112.121.86;9
721;19.04.2021 02:55;76;201.127.192.12;8
722;19.04.2021 07:29;1163;201.127.192.12;6
723;19.04.2021 11:08;637;125.235.48.114;3
724;19.04.2021 13:31;174;102.139.90.106;8
725;19.04.2021 20:49;222;102.237.21.112;11
726;20.04.2021 04:11;3265;150.78.52.88;7
727;20.04.2021 14:55;533;119.111.205.208;1
728;20.04.2021 15:08;1776;191.68.12.137;13
729;20.04.2021 16:03;1938;183.242.241.39;1
730;20.04.2021 17:55;173;191.68.12.137;5
731;20.04.2021 22:19;3272;139.14.127.71;13
732;21.04.2021 13:34;97;136.133.217.210;10
733;21.04.2021 15:24;229;152.89.109.127;10
734;21.04.2021 17:42;953;242.146.184.63;12
735;21.04.2021 18:03;3302;201.96.31.251;1
736;21.04.2021 18:19;1682;115.66.21.228;12
737;21.04.2021 18:50;3326;125.235.48.114;5
738;21.04.2021 19:20;217;99.245.63.132;3
739;22.04.2021 00:16;202;152.89.109.127;11
740;22.04.2021 13:41;1500;119.111.205.208;7
741;22.04.2021 14:32;800;88.217.181.132;4
742;22.04.2021 17:17;3254;201.96.31.251;1
743;22.04.2021 17:53;2454;18.156.90.244;4
744;22.04.2021 19:05;2756;164.111.53.197;1
745;22.04.2021 20:57;482;47.204.88.176;12
746;22.04.2021 22:41;3043;51.56.47.223;9
747;23.04.2021 00:34;151;55.234.230.127;1
748;23.04.2021 02:39;1560;125.235.48.114;10
749;23.04.2021 02:51;2710;99.245.63.132;6
750;23.04.2021 04:43;1542;47.204.88.176;2
751;23.04.2021 04:57;2002;87.112.121.86;7
752;23.04.2021 07:11;672;191.68.12.137;13
753;23.04.2021 11:28;3367;102.139.90.106;9
754;23.04.2021 12:04;913;118.241.235.137;13
755;23.04.2021 16:02;2095;117.79.146.136;6
756;24.04.2021 03:24;690;116.22.134.223;8
757;24.04.2021 04:23;1996;114.187.193.206;13
758;24.04.2021 10:29;3397;161.96.243.82;5
759;24.04.2021 16:54;2699;197.16.98.90;9
760;24.04.2021 18:58;700;209.39.166.223;7
761;24.04.2021 19:32;438;181.73.157.23;1
762;24.04.2021 19:46;1552;91.39.227.39;10
763;24.04.2021 21:38;2008;193.19.200.158;6
764;24.04.2021 21:56;1060;29.196.174.182;1
765;24.04.2021 22:24;3348;187.122.140.221;6
766;25.04.2021 06:37;1739;124.85.134.138;1
767;25.04.2021 15:31;3035;161.96.243.82;2
768;25.04.2021 15:57;1645;159.125.210.101;13
769;25.04.2021 16:30;478;125.235.48.114;5
770;25.04.2021 17:36;2087;29.196.174.182;9
771;25.04.2021 18:04;2245;163.166.168.14;6
772;25.04.2021 22:14;2791;46.49.93.187;8
773;26.04.2021 05:25;967;177.78.42.187;10
774;26.04.2021 11:17;2584;187.122.140.221;11
775;26.04.2021 13:11;2661;180.152.29.90;1
776;27.04.2021 00:33;1948;157.60.242.140;3
777;27.04.2021 01:20;197;161.96.243.82;8
778;27.04.2021 03:57;979;108.29.56.125;12
779;27.04.2021 04:46;566;230.241.94.78;11
780;27.04.2021 05:47;2975;99.245.63.132;13
781;27.04.2021 06:05;2157;222.83.30.151;1
782;27.04.2021 10:38;1216;64.114.229.223;8
783;27.04.2021 21:19;1361;155.129.226.229;9
784;27.04.2021 23:01;677;247.144.57.79;3
785;28.04.2021 01:18;1635;31.21.64.255;4
786;28.04.2021 03:02;700;75.250.30.38;3
787;28.04.2021 05:35;1713;125.235.48.114;1
788;28.04.2021 07:35;1680;169.198.44.174;6
789;28.04.2021 08:54;3132;219.196.124.10;4
790;28.04.2021 19:01;1353;118.80.239.49;3
791;28.04.2021 19:49;1696;199.239.237.149;11
792;28.04.2021 21:11;3459;201.96.31.251;12
793;28.04.2021 23:01;1364;139.214.235.22;8
794;29.04.2021 00:26;2422;102.139.90.106;8
795;29.04.2021 01:51;720;75.250.30.38;6
796;29.04.2021 10:29;2020;205.150.203.185;2
797;29.04.2021 11:40;2476;136.133.217.210;12
798;29.04.2021 12:33;755;187.122.140.221;7
799;29.04.2021 16:14;1621;18.156.90.244;12
800;29.04.2021 19:47;672;30.137.46.77;1
801;29.04.2021 20:23;1037;102.237.21.112;11
802;29.04.2021 22:31;1064;18.156.90.244;11
803;30.04.2021 04:27;2633;29.196.174.182;5
804;30.04.2021 12:22;3417;125.235.48.114;13
805;30.04.2021 12:34;1202;64.114.229.223;12
806;30.04.2021 13:17;1029;173.17.122.108;10
807;30.04.2021 14:14;1720;252.158.146.10;4
808;30.04.2021 16:42;1222;114.187.193.206;7
809;30.04.2021 18:33;2666;242.146.184.63;1
810;30.04.2021 19:03;1249;71.210.167.55;4
811;01.05.2021 05:50;906;230.241.94.78;9
812;01.05.2021 07:38;1072;157.232.58.36;5
813;01.05.2021 10:36;979;64.114.229.223;1
814;01.05.2021 10:37;1652;69.38.74.171;4
815;01.05.2021 18:38;1809;115.66.21.228;7
816;01.05.2021 18:41;302;183.212.138.199;1
817;01.05.2021 23:38;1771;124.85.134.138;13
818;02.05.2021 14:15;263;101.81.161.142;11
819;02.05.2021 19:14;2190;30.137.46.77;9
820;03.05.2021 03:27;239;181.73.157.23;8
821;03.05.2021 03:32;3024;139.14.127.71;5
822;03.05.2021 05:45;288;169.198.44.174;13
823;03.05.2021 06:22;1900;170.222.61.39;1
824;03.05.2021 09:42;2329;115.66.21.228;5
825;03.05.2021 23:54;476;162.115.36.59;10
826;03.05.2021 23:55;1806;148.155.168.197;1
827;04.05.2021 05:50;183;80.248.34.53;12
828;04.05.2021 05:51;879;136.133.217.210;5
829;04.05.2021 06:24;48;217.248.144.22;6
830;04.05.2021 07:57;127;181.73.157.23;3
831;04.05.2021 12:26;3421;170.222.61.39;6
832;04.05.2021 13:55;2529;118.80.239.49;5
833;04.05.2021 16:49;3519;136.133.217.210;2
834;04.05.2021 18:29;808;83.176.116.16;5
835;04.05.2021 18:35;751;39.186.111.62;10
836;04.05.2021 22:11;1574;38.162.243.217;9
837;05.05.2021 00:09;156;116.22.134.223;13
838;05.05.2021 11:40;22;43.62.239.125;3
839;05.05.2021 17:22;507;197.16.98.90;3
840;05.05.2021 18:56;2471;69.38.74.171;4
841;05.05.2021 20:47;2026;79.88.16.95;3
842;06.05.2021 00:02;657;144.75.100.180;11
843;06.05.2021 05:57;2000;157.232.58.36;8
844;06.05.2021 08:29;234;18.156.90.244;4
845;06.05.2021 22:08;2259;214.71.48.93;12
846;07.05.2021 09:39;2200;183.212.138.199;7
847;07.05.2021 12:28;2390;152.89.109.127;9
848;07.05.2021 19:17;3460;35.74.154.46;5
849;08.05.2021 00:46;3566;252.158.146.10;5
850;08.05.2021 06:26;918;108.29.56.125;5
851;08.05.2021 09:37;1810;30.137.46.77;2
852;08.05.2021 12:43;1407;100.18.207.234;12
853;08.05.2021 13:45;1971;15.156.228.62;10
854;08.05.2021 20:23;2014;102.237.21.112;12
855;08.05.2021 23:12;2478;152.89.109.127;12
856;09.05.2021 04:53;3427;110.11.174.73;2
857;09.05.2021 16:36;1853;29.196.174.182;9
858;10.05.2021 06:41;1383;17.76.193.26;11
859;10.05.2021 10:36;2358;222.236.34.184;5
860;10.05.2021 11:42;170;71.210.167.55;7
861;10.05.2021 18:39;3266;117.79.146.136;8
862;11.05.2021 00:08;2513;136.133.217.210;9
863;11.05.2021 07:13;1734;155.129.226.229;5
864;11.05.2021 09:31;2791;83.176.116.16;5
865;11.05.2021 09:39;1370;152.89.109.127;13
866;11.05.2021 12:07;3083;102.139.90.106;12
867;11.05.2021 19:46;3364;189.247.90.232;4
868;11.05.2021 22:49;647;17.76.193.26;7
869;12.05.2021 13:20;2657;29.196.174.182;6
870;12.05.2021 17:51;1721;236.150.57.240;9
871;12.05.2021 21:18;2399;180.152.29.90;2
872;12.05.2021 21:57;3349;169.198.44.174;6
873;12.05.2021 21:59;2900;157.206.71.51;10
874;12.05.2021 22:16;2426;225.214.152.129;9
875;13.05.2021 03:47;3055;163.166.168.14;3
876;13.05.2021 06:01;1364;181.73.157.23;9
877;13.05.2021 06:26;3567;118.241.235.137;1
878;13.05.2021 06:56;1619;26.96.86.17;1
879;13.05.2021 07:49;1438;209.39.166.223;3
880;13.05.2021 10:08;637;183.212.138.199;13
881;13.05.2021 10:23;206;26.96.86.17;5
882;13.05.2021 11:24;3124;225.214.152.129;5
883;13.05.2021 11:40;2386;117.79.146.136;7
884;13.05.2021 12:04;1447;222.236.34.184;13
885;13.05.2021 19:34;2037;46.49.93.187;9
886;13.05.2021 23:29;887;92.17.51.42;8
887;14.05.2021 02:16;2248;15.156.228.62;1
888;14.05.2021 16:05;2507;124.85.134.138;6
889;14.05.2021 19:07;229;205.82.164.198;7
890;15.05.2021 10:44;760;242.146.184.63;7
891;15.05.2021 15:00;972;159.125.210.101;2
892;15.05.2021 19:45;106;47.204.88.176;9
893;16.05.2021 01:04;229;29.196.174.182;12
894;16.05.2021 02:15;1847;159.125.210.101;8
895;16.05.2021 03:10;960;47.204.88.176;7
896;16.05.2021 04:34;1204;92.17.51.42;5
897;16.05.2021 09:50;481;114.187.193.206;11
898;16.05.2021 11:59;1938;157.123.63.48;10
899;16.05.2021 12:23;2150;80.248.34.53;3
900;16.05.2021 12:43;811;15.156.228.62;3
901;16.05.2021 12:48;887;87.112.121.86;6
902;16.05.2021 13:51;2793;183.212.138.199;6
903;16.05.2021 14:12;887;197.16.98.90;11
904;16.05.2021 16:31;1878;111.162.101.178;5
905;16.05.2021 19:43;788;30.137.46.77;7
906;16.05.2021 23:36;1845;13.239.119.79;6
907;16.05.2021 23:37;3445;26.96.86.17;11
908;17.05.2021 07:15;1122;110.11.174.73;8
909;17.05.2021 10:28;1020;58.193.62.203;8
910;17.05.2021 11:10;839;201.96.31.251;8
911;17.05.2021 14:10;459;201.96.31.251;4
912;17.05.2021 14:23;3078;101.81.161.142;9
913;17.05.2021 15:34;1289;157.60.242.140;7
914;17.05.2021 16:06;2634;157.232.58.36;10
915;17.05.2021 17:56;614;110.11.174.73;11
916;17.05.2021 20:57;2246;69.124.98.187;1
917;18.05.2021 01:43;2688;236.150.57.240;6
918;18.05.2021 05:45;3110;71.210.167.55;11
919;18.05.2021 08:43;3143;162.115.36.59;4
920;18.05.2021 12:41;3098;214.71.48.93;7
921;18.05.2021 13:51;1309;205.150.203.185;3
922;18.05.2021 17:28;3568;99.245.63.132;12
923;18.05.2021 18:17;347;222.83.30.151;5
924;19.05.2021 00:39;3023;39.186.111.62;7
925;19.05.2021 05:37;2238;157.60.242.140;4
926;19.05.2021 09:22;2921;110.11.174.73;10
927;19.05.2021 09:31;2772;100.18.207.234;4
928;19.05.2021 09:50;1725;124.85.134.138;10
929;19.05.2021 12:11;3537;83.176.116.16;8
930;19.05.2021 15:21;1604;46.49.93.187;11
931;19.05.2021 18:22;414;46.49.93.187;6
932;20.05.2021 06:29;3596;114.161.33.77;10
933;20.05.2021 08:36;3110;230.241.94.78;3
934;20.05.2021 09:46;736;157.123.63.48;13
935;20.05.2021 21:40;2000;157.123.63.48;8
936;21.05.2021 07:45;2049;177.78.42.187;3
937;21.05.2021 09:39;1212;214.71.48.93;9
938;21.05.2021 12:19;2069;157.206.71.51;9
939;21.05.2021 12:59;853;116.22.134.223;2
940;21.05.2021 13:42;384;102.237.21.112;6
941;21.05.2021 19:02;1607;229.140.250.138;13
942;21.05.2021 19:23;1729;13.239.119.79;7
943;22.05.2021 09:49;54;88.217.181.132;5
944;23.05.2021 00:42;2962;242.146.184.63;10
945;23.05.2021 01:18;1192;125.235.48.114;10
946;23.05.2021 09:57;574;31.21.64.255;5
947;23.05.2021 14:48;3265;69.38.74.171;5
948;23.05.2021 15:28;2058;189.247.90.232;7
949;23.05.2021 16:24;2651;155.129.226.229;11
950;23.05.2021 17:59;3475;15.156.228.62;3
951;23.05.2021 22:15;2069;229.140.250.138;6
952;24.05.2021 08:07;2350;177.78.42.187;13
953;24.05.2021 09:57;3136;51.56.47.223;10
954;24.05.2021 10:15;2017;193.19.200.158;6
955;24.05.2021 15:17;2067;170.132.134.211;12
956;24.05.2021 17:28;1393;217.248.144.22;5
957;24.05.2021 19:47;720;83.176.116.16;6
958;25.05.2021 06:26;1329;236.150.57.240;6
959;25.05.2021 13:39;2091;204.80.195.67;5
960;25.05.2021 20:08;2644;46.49.93.187;6
961;26.05.2021 00:58;1824;17.76.193.26;3
962;26.05.2021 04:30;3096;111.162.101.178;12
963;26.05.2021 04:56;1032;139.14.127.71;5
964;26.05.2021 05:55;1703;117.79.146.136;1
965;26.05.2021 07:28;684;157.60.242.140;1
966;26.05.2021 07:56;1089;46.49.93.187;8
967;26.05.2021 09:05;231;162.115.36.59;10
968;26.05.2021 22:05;1224;99.245.63.132;11
969;26.05.2021 23:58;1374;83.176.116.16;1
970;27.05.2021 00:40;12;217.248.144.22;11
971;27.05.2021 06:58;1924;209.39.166.223;9
972;27.05.2021 08:24;1770;124.85.134.138;2
973;27.05.2021 09:53;1154;69.38.74.171;2
974;27.05.2021 10:22;689;187.122.140.221;2
975;28.05.2021 06:13;1907;229.140.250.138;13
976;28.05.2021 06:49;2592;229.140.250.138;3
977;28.05.2021 14:16;943;124.85.134.138;13
978;28.05.2021 15:34;2047;217.38.30.83;9
979;28.05.2021 16:08;3160;170.222.61.39;12
980;28.05.2021 21:58;1591;119.111.205.208;9
981;28.05.2021 22:47;1690;110.11.174.73;12
982;29.05.2021 02:23;1684;101.81.161.142;4
983;29.05.2021 03:52;907;87.112.121.86;9
984;29.05.2021 13:39;1691;51.56.47.223;6
985;29.05.2021 15:18;434;47.204.88.176;5
986;29.05.2021 16:03;1808;100.18.207.234;10
987;30.05.2021 09:07;1562;30.137.46.77;12
988;30.05.2021 12:53;3167;205.150.203.185;5
989;30.05.2021 16:06;307;205.150.203.185;3
990;30.05.2021 21:37;430;99.245.63.132;9
991;31.05.2021 02:27;617;26.96.86.17;12
992;31.05.2021 03:07;1489;100.18.207.234;7
993;31.05.2021 06:22;784;124.85.134.138;1
994;31.05.2021 07:48;1829;205.150.203.185;6
995;31.05.2021 09:39;494;83.176.116.16;3
996;31.05.2021 10:04;2582;181.73.157.23;4
997;31.05.2021 10:12;2866;180.152.29.90;11
998;31.05.2021 14:43;2664;199.239.237.149;5
999;31.05.2021 17:12;1241;99.245.63.132;5
1000;31.05.2021 18:40;195;99.245.63.132;5
1001;31.05.2021 19:13;1210;217.38.30.83;8
1002;01.06.2021 03:14;3534;91.39.227.39;11
1003;01.06.2021 07:41;1170;110.11.174.73;7
1004;01.06.2021 09:48;25;236.150.57.240;12
1005;01.06.2021 10:27;2214;26.96.86.17;13
1006;01.06.2021 11:24;1852;157.60.242.140;13
1007;01.06.2021 12:45;2890;29.196.174.182;8
1008;01.06.2021 14:45;390;91.39.227.39;4
1009;02.06.2021 03:57;435;205.150.203.185;10
1010;02.06.2021 06:38;3293;191.68.12.137;5
1011;02.06.2021 07:36;973;125.235.48.114;10
1012;02.06.2021 10:28;2639;187.122.140.221;10
1013;02.06.2021 12:33;2608;111.162.101.178;10
1014;02.06.2021 19:35;3342;108.29.56.125;11
1015;02.06.2021 20:45;2930;58.193.62.203;13
1016;02.06.2021 21:30;1676;189.247.90.232;10
1017;03.06.2021 02:07;3420;30.137.46.77;7
1018;03.06.2021 07:44;3307;199.239.237.149;2
1019;03.06.2021 08:53;150;144.75.100.180;12
1020;03.06.2021 11:30;1042;164.111.53.197;13
1021;03.06.2021 11:45;712;164.111.53.197;12
1022;03.06.2021 13:27;2362;38.162.243.217;6
1023;03.06.2021 14:33;3012;205.150.203.185;13
1024;03.06.2021 15:49;1274;69.38.74.171;4
1025;03.06.2021 20:44;1438;152.89.109.127;10
1026;03.06.2021 21:34;2256;29.196.174.182;12
1027;04.06.2021 06:01;1177;30.137.46.77;8
1028;04.06.2021 07:03;1724;100.18.207.234;10
1029;04.06.2021 11:20;3169;64.114.229.223;5
1030;04.06.2021 11:31;59;88.217.181.132;4
1031;04.06.2021 13:15;1732;252.158.146.10;3
1032;04.06.2021 17:32;523;108.29.56.125;9
1033;04.06.2021 18:15;2999;217.248.144.22;9
1034;05.06.2021 02:24;302;252.158.146.10;4
1035;05.06.2021 03:25;3474;35.74.154.46;11
1036;05.06.2021 03:47;46;217.248.144.22;3
1037;05.06.2021 05:26;3136;75.250.30.38;13
1038;05.06.2021 08:52;1095;64.114.229.223;10
1039;05.06.2021 09:15;2709;12.40.84.180;11
1040;05.06.2021 10:02;1462;108.29.56.125;10
1041;05.06.2021 11:51;2171;79.88.16.95;6
1042;05.06.2021 15:42;1806;102.139.90.106;4
1043;05.06.2021 17:07;3555;101.81.161.142;1
1044;05.06.2021 23:36;291;187.122.140.221;3
1045;06.06.2021 08:28;3121;204.80.195.67;2
1046;06.06.2021 11:31;812;102.237.21.112;8
1047;06.06.2021 12:17;1673;183.242.241.39;8
1048;07.06.2021 01:34;151;80.248.34.53;7
1049;07.06.2021 02:36;1982;108.29.56.125;6
1050;07.06.2021 10:15;758;91.39.227.39;4
1051;07.06.2021 12:09;385;247.144.57.79;8
1052;07.06.2021 15:12;2878;18.156.90.244;1
1053;07.06.2021 21:10;346;79.88.16.95;7
1054;07.06.2021 21:43;843;148.155.168.197;7
1055;07.06.2021 23:56;2942;92.17.51.42;11
1056;08.06.2021 06:05;1921;157.232.58.36;2
1057;08.06.2021 10:24;113;117.79.146.136;10
1058;08.06.2021 13:42;3336;178.122.122.173;2
1059;08.06.2021 16:29;52;116.22.134.223;12
1060;08.06.2021 21:36;2043;150.78.52.88;1
